osmid,y,x,street_count,highway,geometry
10293855202,23.1660664,-82.2984088,1,,POINT (-82.2984088 23.1660664)
10293855954,23.1257884,-82.1966797,3,,POINT (-82.1966797 23.1257884)
10293855955,23.1265252,-82.196306,1,,POINT (-82.19630600000001 23.1265252)
10293858854,23.1316742,-82.1926317,3,,POINT (-82.19263170000001 23.1316742)
10293858855,23.1319641,-82.1935058,1,,POINT (-82.1935058 23.1319641)
10293860620,23.1228942,-82.1958688,1,,POINT (-82.1958688 23.1228942)
10293860623,23.1198718,-82.1947176,3,,POINT (-82.1947176 23.1198718)
10293860624,23.1198157,-82.1959546,1,,POINT (-82.19595459999999 23.1198157)
10294491486,23.002859,-82.4967209,4,,POINT (-82.4967209 23.002859)
10298340417,23.1232183,-82.1047959,3,,POINT (-82.1047959 23.1232183)
10298340420,23.1257926,-82.1072727,1,,POINT (-82.1072727 23.1257926)
10298354308,23.1522796,-82.1946055,1,,POINT (-82.19460549999999 23.1522796)
10298354437,23.1293894,-82.1232609,3,,POINT (-82.12326090000001 23.1293894)
10298354438,23.1295172,-82.1253455,1,,POINT (-82.12534549999999 23.1295172)
10298354439,23.1278544,-82.1228797,3,,POINT (-82.1228797 23.1278544)
10298354440,23.1282346,-82.1251094,1,,POINT (-82.1251094 23.1282346)
10298354708,23.130392,-82.2931153,3,,POINT (-82.2931153 23.130392)
10298356819,23.1038521,-82.125501,1,,POINT (-82.125501 23.1038521)
10298357153,23.1525273,-82.1943626,4,,POINT (-82.19436260000001 23.1525273)
10298357915,23.1451072,-82.1625054,3,,POINT (-82.1625054 23.1451072)
10298357918,23.1453145,-82.1624729,3,,POINT (-82.1624729 23.1453145)
10298358040,23.1488725,-82.2154127,1,,POINT (-82.2154127 23.1488725)
10298361209,23.1304249,-82.294271,1,,POINT (-82.29427099999999 23.1304249)
10298362409,23.1537955,-82.1929871,3,,POINT (-82.1929871 23.1537955)
10303257225,23.0829099,-82.1982265,1,,POINT (-82.1982265 23.0829099)
10303453229,23.1075823,-82.197116,1,,POINT (-82.19711599999999 23.1075823)
10544255570,23.0583385,-82.2898357,3,motorway_junction,POINT (-82.2898357 23.0583385)
10587726939,23.0086483,-82.2209635,1,,POINT (-82.2209635 23.0086483)
10587726940,23.0119204,-82.2236073,3,,POINT (-82.2236073 23.0119204)
10587726942,23.011243,-82.2239274,1,,POINT (-82.22392739999999 23.011243)
10590432370,23.1302078,-82.2906413,3,,POINT (-82.2906413 23.1302078)
10590432371,23.1306679,-82.2906353,1,,POINT (-82.29063530000001 23.1306679)
10590432372,23.0432856,-82.276798,3,,POINT (-82.276798 23.0432856)
10590482683,23.0270882,-82.4843914,1,,POINT (-82.48439140000001 23.0270882)
10591046403,23.102517,-82.3278743,1,,POINT (-82.3278743 23.102517)
10591064316,23.1015857,-82.3234278,4,,POINT (-82.3234278 23.1015857)
10591064407,23.1012362,-82.3243798,1,,POINT (-82.3243798 23.1012362)
10591064408,23.1004051,-82.3238408,3,,POINT (-82.3238408 23.1004051)
10591064410,23.1009091,-82.3229602,3,,POINT (-82.3229602 23.1009091)
10591064411,23.1009852,-82.323642,3,,POINT (-82.32364200000001 23.1009852)
10613230740,23.0214214,-82.497974,1,,POINT (-82.497974 23.0214214)
10635731562,23.1319938,-82.4009896,4,,POINT (-82.4009896 23.1319938)
10635731563,23.1326778,-82.4001164,4,,POINT (-82.4001164 23.1326778)
10635731565,23.1311779,-82.4002685,4,crossing,POINT (-82.4002685 23.1311779)
10635731567,23.1318546,-82.3993964,4,,POINT (-82.3993964 23.1318546)
10695950849,22.9847122,-82.4696812,3,,POINT (-82.4696812 22.9847122)
10695950851,22.9843725,-82.4703347,3,,POINT (-82.4703347 22.9843725)
10695950853,22.985607,-82.4698528,3,,POINT (-82.4698528 22.985607)
10728786887,23.0422152,-82.48209,1,,POINT (-82.48209 23.0422152)
10735543469,23.0072065,-82.3001826,1,,POINT (-82.3001826 23.0072065)
10744483365,23.1280446,-82.4119328,3,,POINT (-82.4119328 23.1280446)
10744483369,23.128257,-82.4119155,3,,POINT (-82.41191550000001 23.128257)
10744487758,23.0072694,-82.3553532,4,,POINT (-82.3553532 23.0072694)
10744487759,23.0081325,-82.3555437,4,,POINT (-82.3555437 23.0081325)
10744487760,23.0089802,-82.3557427,4,,POINT (-82.35574269999999 23.0089802)
10744487774,23.1396661,-82.3783388,3,,POINT (-82.37833879999999 23.1396661)
10744514691,23.0100989,-82.3749509,3,,POINT (-82.3749509 23.0100989)
10744514697,23.0064534,-82.3551553,3,,POINT (-82.35515530000001 23.0064534)
10744514698,23.0064472,-82.3551877,3,,POINT (-82.3551877 23.0064472)
10744517754,23.126296,-82.413683,3,,POINT (-82.41368300000001 23.126296)
10744517755,23.1264524,-82.4134737,3,,POINT (-82.4134737 23.1264524)
10744518534,23.1289297,-82.4138284,3,,POINT (-82.4138284 23.1289297)
10744518536,23.1267047,-82.4130023,3,,POINT (-82.4130023 23.1267047)
10744518655,23.1427195,-82.34394,3,,POINT (-82.34394 23.1427195)
10744523035,23.0964335,-82.4460095,3,,POINT (-82.4460095 23.0964335)
10744523040,23.1295961,-82.4130489,3,,POINT (-82.41304890000001 23.1295961)
10744523044,23.1295855,-82.4133554,3,,POINT (-82.4133554 23.1295855)
10744523045,23.1292103,-82.4138319,3,,POINT (-82.41383190000001 23.1292103)
10744558633,23.1263877,-82.4118545,3,,POINT (-82.4118545 23.1263877)
10744558637,23.1266897,-82.41185,3,,POINT (-82.41185 23.1266897)
10747303965,23.1417396,-82.4019171,3,,POINT (-82.40191710000001 23.1417396)
10747330980,23.119892,-82.4169024,3,,POINT (-82.4169024 23.119892)
10762316008,23.120202,-82.416982,3,,POINT (-82.416982 23.120202)
10762316011,23.1202543,-82.4167773,3,,POINT (-82.41677730000001 23.1202543)
10774574296,23.1388625,-82.3885637,4,,POINT (-82.38856370000001 23.1388625)
10776963230,23.0962701,-82.4223487,3,,POINT (-82.4223487 23.0962701)
10776977548,23.1027019,-82.4042942,1,,POINT (-82.4042942 23.1027019)
10776982486,23.1158432,-82.4179464,3,,POINT (-82.41794640000001 23.1158432)
10776982489,23.1158746,-82.4175017,3,,POINT (-82.4175017 23.1158746)
10776984622,23.1123733,-82.4006415,3,,POINT (-82.40064150000001 23.1123733)
10776985436,23.1113529,-82.411193,3,,POINT (-82.411193 23.1113529)
10776992193,23.1144532,-82.4177546,3,,POINT (-82.41775459999999 23.1144532)
10776992194,23.1131898,-82.4177818,3,,POINT (-82.4177818 23.1131898)
10776992195,23.1132162,-82.4178935,3,,POINT (-82.41789350000001 23.1132162)
10778786322,23.0267547,-82.4840547,1,,POINT (-82.4840547 23.0267547)
10897824939,23.1168771,-82.3803345,1,,POINT (-82.3803345 23.1168771)
10909211186,23.1315945,-82.3733271,3,,POINT (-82.3733271 23.1315945)
10914607750,23.095227,-82.3843881,1,,POINT (-82.3843881 23.095227)
10924275942,23.138875,-82.4008217,3,,POINT (-82.40082169999999 23.138875)
10924275944,23.1386648,-82.4010814,3,,POINT (-82.4010814 23.1386648)
10957906107,23.0304561,-82.3729751,1,,POINT (-82.3729751 23.0304561)
10957906110,23.0417154,-82.3753461,1,,POINT (-82.3753461 23.0417154)
10977986956,23.1590052,-82.3222547,3,,POINT (-82.3222547 23.1590052)
10995380343,22.9892986,-82.383695,3,,POINT (-82.383695 22.9892986)
11018936582,23.0761623,-82.193227,3,,POINT (-82.19322699999999 23.0761623)
11018936612,23.077282,-82.1924283,1,,POINT (-82.1924283 23.077282)
11018936657,23.0865247,-82.1991726,3,,POINT (-82.1991726 23.0865247)
11040650681,23.1692739,-82.2818514,3,,POINT (-82.28185139999999 23.1692739)
11040650682,23.169085,-82.282653,3,,POINT (-82.282653 23.169085)
11040650683,23.1712969,-82.2795156,3,,POINT (-82.2795156 23.1712969)
11040650685,23.1700506,-82.2796552,3,,POINT (-82.27965519999999 23.1700506)
11067318487,23.0634341,-82.3422515,1,,POINT (-82.3422515 23.0634341)
11067318488,23.0632699,-82.3425787,3,,POINT (-82.3425787 23.0632699)
11102976400,23.1574689,-82.3034188,1,,POINT (-82.3034188 23.1574689)
11114831189,23.1147184,-82.3900224,1,,POINT (-82.39002240000001 23.1147184)
11114831190,23.1148895,-82.3906277,3,,POINT (-82.3906277 23.1148895)
11114831191,23.1126149,-82.3931146,3,,POINT (-82.3931146 23.1126149)
11114831192,23.1127681,-82.3937127,1,,POINT (-82.39371269999999 23.1127681)
11117172717,23.0932716,-82.3520377,1,,POINT (-82.3520377 23.0932716)
11123811120,23.0576021,-82.4689941,3,,POINT (-82.4689941 23.0576021)
11123811122,23.0574195,-82.4694917,3,,POINT (-82.46949170000001 23.0574195)
11155107352,23.0872622,-82.4424415,3,,POINT (-82.4424415 23.0872622)
11155114719,23.0846769,-82.4321129,3,,POINT (-82.43211290000001 23.0846769)
11155114721,23.0838042,-82.4356679,3,,POINT (-82.4356679 23.0838042)
11155114723,23.0838255,-82.4355588,3,,POINT (-82.4355588 23.0838255)
11155114733,23.0816231,-82.4396732,3,,POINT (-82.4396732 23.0816231)
11155114734,23.0816865,-82.4397436,1,,POINT (-82.4397436 23.0816865)
11155224587,23.0835039,-82.4398898,3,,POINT (-82.4398898 23.0835039)
11155228422,23.084482,-82.4402216,1,,POINT (-82.4402216 23.084482)
11155228423,23.0842282,-82.4403309,3,,POINT (-82.44033090000001 23.0842282)
11155228424,23.084258,-82.440383,1,,POINT (-82.440383 23.084258)
11155329370,23.0914226,-82.4425292,3,,POINT (-82.4425292 23.0914226)
11155645943,23.1079322,-82.4341332,3,,POINT (-82.43413320000001 23.1079322)
11155645951,23.1080502,-82.4340066,3,,POINT (-82.4340066 23.1080502)
11160017953,23.1381923,-82.3894321,4,,POINT (-82.38943209999999 23.1381923)
11160018023,23.1198781,-82.4080068,3,,POINT (-82.4080068 23.1198781)
11160018027,23.1198599,-82.408333,3,,POINT (-82.408333 23.1198599)
11162730070,23.0910383,-82.3702064,1,,POINT (-82.3702064 23.0910383)
11179624368,22.9964635,-82.4192047,1,,POINT (-82.41920469999999 22.9964635)
11179624369,22.9960049,-82.4202977,3,,POINT (-82.42029770000001 22.9960049)
11179624371,22.9956286,-82.419758,3,,POINT (-82.419758 22.9956286)
11179624373,22.9958842,-82.419286,1,,POINT (-82.419286 22.9958842)
11195059025,23.0577782,-82.4673945,1,,POINT (-82.4673945 23.0577782)
11197541825,23.1622865,-82.2826386,2,,POINT (-82.2826386 23.1622865)
11197549599,23.1614618,-82.2697858,3,,POINT (-82.26978579999999 23.1614618)
11197549627,23.171109,-82.2823793,3,,POINT (-82.2823793 23.171109)
11197559879,23.162181,-82.2748894,2,,POINT (-82.27488940000001 23.162181)
11197560604,23.1624301,-82.2683407,1,,POINT (-82.2683407 23.1624301)
11197563006,23.1692874,-82.2687523,3,,POINT (-82.2687523 23.1692874)
11197563007,23.1691769,-82.2692218,1,,POINT (-82.2692218 23.1691769)
11197579266,23.1599779,-82.2725184,2,,POINT (-82.2725184 23.1599779)
11197580439,23.1628029,-82.2538528,3,,POINT (-82.2538528 23.1628029)
11197580442,23.1632216,-82.254296,3,,POINT (-82.254296 23.1632216)
11197580443,23.1631304,-82.2545368,1,,POINT (-82.2545368 23.1631304)
11197580965,23.1694613,-82.2797051,3,,POINT (-82.2797051 23.1694613)
11197581044,23.1694077,-82.279779,3,,POINT (-82.279779 23.1694077)
11197581269,23.1624375,-82.2814042,2,,POINT (-82.2814042 23.1624375)
11209154330,23.1588329,-82.2710122,1,,POINT (-82.2710122 23.1588329)
11209206026,23.1504343,-82.2840667,3,,POINT (-82.2840667 23.1504343)
11209221451,23.1501661,-82.2741491,1,,POINT (-82.2741491 23.1501661)
11225590917,23.0767366,-82.3161924,1,,POINT (-82.31619240000001 23.0767366)
11225590925,23.0731073,-82.3381467,1,,POINT (-82.3381467 23.0731073)
11225590934,23.0533432,-82.3226306,1,,POINT (-82.3226306 23.0533432)
11234889902,23.0754864,-82.3287494,3,,POINT (-82.32874940000001 23.0754864)
11234889909,23.0696878,-82.3501858,1,,POINT (-82.35018580000001 23.0696878)
11234889910,23.0692747,-82.3505231,1,,POINT (-82.3505231 23.0692747)
11234889911,23.0698704,-82.3516109,1,,POINT (-82.3516109 23.0698704)
11234889912,23.072113,-82.3572122,1,,POINT (-82.35721220000001 23.072113)
11234889913,23.0711967,-82.3576383,1,,POINT (-82.3576383 23.0711967)
11234889914,23.0642733,-82.3473364,1,,POINT (-82.3473364 23.0642733)
11234889915,23.0628351,-82.3433993,1,,POINT (-82.3433993 23.0628351)
11234889916,23.0620834,-82.3430333,1,,POINT (-82.3430333 23.0620834)
11234889917,23.0607552,-82.3389459,1,,POINT (-82.3389459 23.0607552)
11234889929,23.0654967,-82.3584837,1,,POINT (-82.35848369999999 23.0654967)
11234889930,23.0622575,-82.3586623,1,,POINT (-82.35866230000001 23.0622575)
11234889931,23.0618484,-82.3590357,1,,POINT (-82.35903570000001 23.0618484)
11234889932,23.0622834,-82.3590631,1,,POINT (-82.3590631 23.0622834)
11234889933,23.0611253,-82.3587151,1,,POINT (-82.3587151 23.0611253)
11234889934,23.0608281,-82.3590921,1,,POINT (-82.3590921 23.0608281)
11234986227,23.0436042,-82.3532588,1,,POINT (-82.35325880000001 23.0436042)
11234986228,23.0430982,-82.353671,1,,POINT (-82.35367100000001 23.0430982)
11234986229,23.044189,-82.3533308,1,,POINT (-82.35333079999999 23.044189)
11234986230,23.044753,-82.353391,1,,POINT (-82.353391 23.044753)
11234986231,23.0453406,-82.353391,1,,POINT (-82.353391 23.0453406)
11254203370,23.0962152,-82.4122231,1,,POINT (-82.41222310000001 23.0962152)
11254203372,23.0965164,-82.4123171,3,,POINT (-82.4123171 23.0965164)
11254203376,23.0977735,-82.4178268,1,,POINT (-82.4178268 23.0977735)
11254203379,23.0933239,-82.4204746,5,,POINT (-82.42047460000001 23.0933239)
11272677666,23.0028563,-82.3863046,1,,POINT (-82.3863046 23.0028563)
11272677670,22.9970296,-82.3897366,1,,POINT (-82.38973660000001 22.9970296)
11287437529,23.0752457,-82.5136864,1,,POINT (-82.5136864 23.0752457)
11291751293,23.0546505,-82.385941,1,,POINT (-82.385941 23.0546505)
11291751294,23.0545732,-82.3866202,1,,POINT (-82.3866202 23.0545732)
11291751297,23.0547709,-82.3890116,1,,POINT (-82.3890116 23.0547709)
11291751298,23.0541174,-82.3897985,1,,POINT (-82.3897985 23.0541174)
11291751299,23.0552246,-82.3817379,1,,POINT (-82.3817379 23.0552246)
11291751300,23.0547792,-82.3818392,1,,POINT (-82.3818392 23.0547792)
11291751301,23.0546572,-82.3825108,1,,POINT (-82.38251080000001 23.0546572)
11291751302,23.0546572,-82.3832022,1,,POINT (-82.3832022 23.0546572)
11373179902,23.1320622,-82.3738565,1,,POINT (-82.3738565 23.1320622)
11380692230,23.1209363,-82.2667956,3,,POINT (-82.26679559999999 23.1209363)
11424026049,22.9485196,-82.3821901,3,,POINT (-82.3821901 22.9485196)
11514205672,22.9855545,-82.4700024,1,,POINT (-82.4700024 22.9855545)
11547029069,23.1310691,-82.3938241,3,,POINT (-82.3938241 23.1310691)
11547029111,23.1403991,-82.3918432,4,,POINT (-82.3918432 23.1403991)
11558675654,23.0794554,-82.3721704,1,,POINT (-82.3721704 23.0794554)
11570516254,23.0500783,-82.3465468,3,,POINT (-82.3465468 23.0500783)
11570516255,23.0504008,-82.3468678,1,,POINT (-82.3468678 23.0504008)
11608748850,23.0170321,-82.3822904,1,,POINT (-82.3822904 23.0170321)
11608782197,23.0380629,-82.3718821,3,,POINT (-82.37188209999999 23.0380629)
11608784380,23.0197822,-82.3820704,1,,POINT (-82.3820704 23.0197822)
11677970663,23.1406875,-82.3843382,4,,POINT (-82.3843382 23.1406875)
11685828656,23.1228697,-82.3784799,1,,POINT (-82.3784799 23.1228697)
11685829162,23.1243516,-82.3779937,1,,POINT (-82.3779937 23.1243516)
11779822763,23.1179492,-82.4283172,1,,POINT (-82.4283172 23.1179492)
11781542929,23.1114303,-82.4368616,1,,POINT (-82.4368616 23.1114303)
11781599544,23.0820795,-82.4904041,1,,POINT (-82.49040410000001 23.0820795)
11781599545,23.0831807,-82.4911692,1,,POINT (-82.4911692 23.0831807)
11781599546,23.0824487,-82.4919547,1,,POINT (-82.49195469999999 23.0824487)
11781599547,23.0836388,-82.4904059,1,,POINT (-82.4904059 23.0836388)
11781599548,23.0836753,-82.4889154,1,,POINT (-82.4889154 23.0836753)
11781599550,23.0801108,-82.4969634,1,,POINT (-82.4969634 23.0801108)
11784009107,23.0955961,-82.3815024,1,,POINT (-82.3815024 23.0955961)
11784009108,23.0930179,-82.383081,1,,POINT (-82.383081 23.0930179)
11784009110,23.0921927,-82.3799673,1,,POINT (-82.3799673 23.0921927)
11784009112,23.093044,-82.3790634,3,,POINT (-82.37906340000001 23.093044)
11784046958,23.098427,-82.3814287,1,,POINT (-82.3814287 23.098427)
11784046959,23.1000871,-82.3804861,1,,POINT (-82.3804861 23.1000871)
11784046960,23.0985777,-82.3806824,1,,POINT (-82.3806824 23.0985777)
11784072865,23.0900407,-82.3866168,1,,POINT (-82.3866168 23.0900407)
11784550971,23.0976506,-82.3811548,1,,POINT (-82.3811548 23.0976506)
11784746796,23.0884364,-82.3718765,3,,POINT (-82.3718765 23.0884364)
11784746798,23.0898882,-82.3811327,1,,POINT (-82.38113269999999 23.0898882)
11784746799,23.0899126,-82.3912963,1,,POINT (-82.39129629999999 23.0899126)
11784746801,23.094431,-82.3932419,1,,POINT (-82.39324190000001 23.094431)
11784746810,23.1306222,-82.3347576,1,,POINT (-82.3347576 23.1306222)
11784746825,23.1543148,-82.3070235,3,,POINT (-82.3070235 23.1543148)
11784746827,23.1536865,-82.3059708,1,,POINT (-82.3059708 23.1536865)
11784746829,23.1525084,-82.3056071,3,,POINT (-82.3056071 23.1525084)
11794784551,23.0462042,-82.2674836,1,,POINT (-82.26748360000001 23.0462042)
11794784552,23.0488222,-82.2670275,1,,POINT (-82.2670275 23.0488222)
11794784553,23.0533661,-82.2861187,1,,POINT (-82.2861187 23.0533661)
11794784554,23.0566464,-82.2903137,1,,POINT (-82.2903137 23.0566464)
11794784555,23.056647,-82.2920994,1,,POINT (-82.2920994 23.056647)
11794784556,23.05786,-82.2925066,1,,POINT (-82.2925066 23.05786)
11794784557,23.0607559,-82.2956966,1,,POINT (-82.2956966 23.0607559)
11794784558,23.0611031,-82.2904582,1,,POINT (-82.2904582 23.0611031)
11794784559,23.0631144,-82.2907841,1,,POINT (-82.2907841 23.0631144)
11794784560,23.0675101,-82.3019039,1,,POINT (-82.3019039 23.0675101)
11794784561,23.0700905,-82.3037156,1,,POINT (-82.3037156 23.0700905)
11794784562,23.0683051,-82.294277,1,,POINT (-82.29427699999999 23.0683051)
11794784563,23.0686481,-82.2898558,1,,POINT (-82.2898558 23.0686481)
11794784564,23.0651671,-82.2858967,1,,POINT (-82.2858967 23.0651671)
11794784565,23.0652593,-82.2864996,1,,POINT (-82.2864996 23.0652593)
11794784566,23.0648099,-82.2866549,1,,POINT (-82.2866549 23.0648099)
11794784567,23.0647409,-82.2860236,1,,POINT (-82.28602359999999 23.0647409)
11794784568,23.0645045,-82.2854009,1,,POINT (-82.2854009 23.0645045)
11794787869,23.064439,-82.2880136,1,,POINT (-82.2880136 23.064439)
11794787870,23.0617383,-82.2882338,1,,POINT (-82.2882338 23.0617383)
11794787871,23.0623227,-82.2914278,1,,POINT (-82.29142779999999 23.0623227)
11794787872,23.0718539,-82.3065915,1,,POINT (-82.3065915 23.0718539)
11794787873,23.0720311,-82.3068008,1,,POINT (-82.3068008 23.0720311)
11794787874,23.0724441,-82.3071441,1,,POINT (-82.3071441 23.0724441)
11794787875,23.0728913,-82.3075391,1,,POINT (-82.3075391 23.0728913)
11794787876,23.0737582,-82.3075894,1,,POINT (-82.3075894 23.0737582)
11794787877,23.0791571,-82.313843,1,,POINT (-82.31384300000001 23.0791571)
11794787878,23.0783983,-82.314003,1,,POINT (-82.314003 23.0783983)
11794787879,23.0783963,-82.3144856,1,,POINT (-82.3144856 23.0783963)
11794787880,23.0821015,-82.3136708,1,,POINT (-82.3136708 23.0821015)
11794787881,23.0822119,-82.3156707,1,,POINT (-82.3156707 23.0822119)
11794787882,23.0827006,-82.3155436,1,,POINT (-82.3155436 23.0827006)
11794787883,23.0828303,-82.3158697,1,,POINT (-82.31586969999999 23.0828303)
11794787884,23.0837809,-82.3098077,1,,POINT (-82.30980769999999 23.0837809)
11794787885,23.0837301,-82.3104153,1,,POINT (-82.3104153 23.0837301)
11794787886,23.0827211,-82.3113672,1,,POINT (-82.31136720000001 23.0827211)
11794787887,23.0804063,-82.3138198,1,,POINT (-82.3138198 23.0804063)
11794787888,23.0852675,-82.3269823,1,,POINT (-82.3269823 23.0852675)
11794787889,23.0857489,-82.3289569,1,,POINT (-82.32895689999999 23.0857489)
11794787890,23.0898172,-82.3275434,1,,POINT (-82.3275434 23.0898172)
11794787891,23.0997184,-82.3200673,1,,POINT (-82.32006730000001 23.0997184)
11794787892,23.0991919,-82.3199975,1,,POINT (-82.3199975 23.0991919)
11794787893,23.099651,-82.3206345,1,,POINT (-82.3206345 23.099651)
11794787894,23.1015116,-82.3203149,1,,POINT (-82.3203149 23.1015116)
11794787895,23.0951514,-82.3423614,1,,POINT (-82.3423614 23.0951514)
11794787896,23.0956266,-82.3428138,1,,POINT (-82.3428138 23.0956266)
11794787897,23.0946382,-82.3426075,1,,POINT (-82.3426075 23.0946382)
11794787898,23.0952516,-82.3437389,1,,POINT (-82.34373890000001 23.0952516)
